event_id,team_id,team,ha,opponent,opp_id,team_score,opp_score,team_pen,team_pen_yds,opp_pen,opp_pen_yds,margin,one_score,line_details,spread,over_under,our_ml,opp_ml
401520156,194,Ohio State,away,IU,84,23,3,5,41,8,75,20,False,OSU -27.5,27.5,59.5,-8889,2000
401520162,130,Michigan,home,ECU,151,30,3,5,35,10,88,27,False,MICH -34.5,-34.5,52.0,-10000,2000
401520169,213,Penn State,home,WVU,277,38,15,1,5,5,55,23,False,PSU -20.5,-20.5,53.5,-1385,814
401520202,130,Michigan,home,UNLV,2439,35,7,4,30,3,35,28,False,,,,,
401520208,194,Ohio State,home,YSU,2754,35,7,6,65,9,76,28,False,,,,,
401520209,213,Penn State,home,DEL,48,63,7,7,55,5,33,56,False,,,,,
401520226,213,Penn State,away,ILL,356,30,13,7,70,6,47,17,False,,,,,
401520232,130,Michigan,home,BGSU,189,31,6,1,10,2,15,25,False,,,,,
401520240,194,Ohio State,home,WKU,98,63,10,5,40,3,24,53,False,,,,,
401520260,130,Michigan,home,RUTG,164,31,7,3,18,5,30,24,False,,,,,
401520265,213,Penn State,home,IOWA,2294,31,0,4,45,4,28,31,False,,,,,
401520286,130,Michigan,away,NEB,158,45,7,0,0,4,30,38,False,,,,,
401520287,213,Penn State,away,NU,77,41,13,6,45,4,18,28,False,,,,,
401520303,130,Michigan,away,MINN,135,52,10,1,10,4,36,42,False,,,,,
401520307,194,Ohio State,home,MD,120,37,17,10,81,4,50,20,False,,,,,
401520321,130,Michigan,home,IU,84,52,7,2,20,5,47,45,False,,,,,
401520322,213,Penn State,home,MASS,113,63,0,6,60,9,81,63,False,,,,,
401520323,194,Ohio State,away,PUR,2509,41,7,9,51,5,41,34,False,,,,,
401520340,130,Michigan,away,MSU,127,49,0,7,75,11,102,49,False,,,,,
401520343,194,Ohio State,home,PSU,213,20,12,6,54,5,32,8,True,,,,,
401520343,213,Penn State,away,OSU,194,12,20,5,32,6,54,-8,True,,,,,
401520358,213,Penn State,home,IU,84,33,24,6,60,5,35,9,False,,,,,
401520360,194,Ohio State,away,WIS,275,24,10,6,25,5,26,14,False,,,,,
401520367,213,Penn State,away,MD,120,51,15,7,76,4,45,36,False,,,,,
401520368,130,Michigan,home,PUR,2509,41,13,1,10,5,58,28,False,,,,,
401520375,194,Ohio State,away,RUTG,164,35,16,5,57,3,30,19,False,,,,,
401520393,194,Ohio State,home,MSU,127,38,3,3,25,5,36,35,False,,,,,
401520394,213,Penn State,home,MICH,130,15,24,5,33,6,50,-9,False,,,,,
401520394,130,Michigan,away,PSU,213,24,15,6,50,5,33,9,False,,,,,
401520410,130,Michigan,away,MD,120,31,24,2,25,6,35,7,True,,,,,
401520415,194,Ohio State,home,MINN,135,37,3,5,43,1,15,34,False,,,,,
401520417,213,Penn State,home,RUTG,164,27,6,1,2,6,48,21,False,,,,,
401520434,130,Michigan,home,OSU,194,30,24,3,34,1,5,6,True,,,,,
401520434,194,Ohio State,away,MICH,130,24,30,1,5,3,34,-6,True,,,,,
401520435,213,Penn State,away,MSU,127,42,0,4,30,6,30,42,False,,,,,
401521330,87,Notre Dame,home,OSU,194,14,17,4,50,5,35,-3,True,,,,240,-305
401521330,194,Ohio State,away,ND,87,17,14,5,35,4,50,3,True,,,,-305,240
401539480,130,Michigan,away,IOWA,2294,26,0,3,25,7,46,26,False,,,,,
401628347,130,Michigan,home,TEX,251,12,31,4,30,7,45,-19,False,,,,,
401628452,130,Michigan,home,FRES,278,30,10,5,70,3,19,20,False,,,,,
401628455,194,Ohio State,home,AKR,2006,52,6,7,45,5,35,46,False,,,,,
401628457,213,Penn State,away,WVU,277,34,12,8,60,1,5,22,False,,,,,
401628468,194,Ohio State,home,WMU,2711,56,0,6,58,1,2,56,False,,,,,
401628470,213,Penn State,home,BGSU,189,34,27,7,76,3,18,7,True,,,,,
401628479,130,Michigan,home,ARST,2032,28,18,7,69,3,25,10,False,,,,,
401628489,130,Michigan,home,USC,30,27,24,3,25,6,32,3,True,,,,,
401628492,194,Ohio State,home,MRSH,276,49,14,5,54,8,52,35,False,,,,,
401628493,213,Penn State,home,KENT,2309,56,0,7,65,2,20,56,False,,,,,
401628495,213,Penn State,home,ILL,356,21,7,6,63,9,60,14,False,,,,,
401628497,130,Michigan,home,MINN,135,27,24,5,54,7,51,3,True,,,,,
401628498,194,Ohio State,away,MSU,127,38,7,4,40,2,19,31,False,,,,,
401628504,194,Ohio State,home,IOWA,2294,35,7,1,10,1,5,28,False,,,,,
401628505,130,Michigan,away,WASH,264,17,27,5,40,2,20,-10,False,,,,,
401628510,213,Penn State,home,UCLA,26,27,11,2,20,5,45,16,False,,,,,
401628515,194,Ohio State,away,ORE,2483,31,32,8,70,3,25,-1,True,,,,,
401628516,213,Penn State,away,USC,30,33,30,3,25,5,60,3,True,,,,,
401628518,130,Michigan,away,ILL,356,7,21,6,61,6,50,-14,False,,,,,
401628529,130,Michigan,home,MSU,127,24,17,0,0,6,35,7,True,,,,,
401628530,194,Ohio State,home,NEB,158,21,17,3,36,7,62,4,True,,,,,
401628531,213,Penn State,away,WIS,275,28,13,6,41,5,33,15,False,,,,,
401628536,130,Michigan,home,ORE,2483,17,38,5,35,2,10,-21,False,,,,,
401628539,213,Penn State,home,OSU,194,13,20,5,45,2,15,-7,True,,,,,
401628539,194,Ohio State,away,PSU,213,20,13,2,15,5,45,7,True,,,,,
401628541,130,Michigan,away,IU,84,15,20,3,30,5,54,-5,True,,,,,
401628545,194,Ohio State,home,PUR,2509,45,0,3,44,0,0,45,False,,,,,
401628546,213,Penn State,home,WASH,264,35,6,5,54,4,24,29,False,,,,,
401628550,194,Ohio State,away,NU,77,31,7,3,32,2,10,24,False,,,,,
401628552,213,Penn State,away,PUR,2509,49,10,3,26,4,34,39,False,,,,,
401628555,194,Ohio State,home,IU,84,38,15,8,58,3,15,23,False,,,,,
401628557,130,Michigan,home,NU,77,50,6,1,15,2,14,44,False,,,,,
401628559,213,Penn State,away,MINN,135,26,25,2,10,1,15,1,True,,,,,
401628565,213,Penn State,home,MD,120,44,7,5,47,2,8,37,False,,,,,
401628566,194,Ohio State,home,MICH,130,10,13,2,19,4,50,-3,True,,,,,
401628566,130,Michigan,away,OSU,194,13,10,4,50,2,19,3,True,,,,,
401673464,213,Penn State,away,ORE,2483,37,45,5,65,3,24,-8,True,,,,,
401752677,194,Ohio State,home,TEX,251,14,7,2,15,6,50,7,True,,,,,
401752690,130,Michigan,away,OU,201,13,24,3,32,5,48,-11,False,,,,,
401752807,213,Penn State,home,NEV,2440,46,11,5,45,3,14,35,False,,,,,
401752808,130,Michigan,home,UNM,167,34,17,8,65,1,5,17,False,,,,,
401752811,213,Penn State,home,FIU,2229,34,0,1,10,4,40,34,False,,,,,
401752815,194,Ohio State,home,GRAM,2755,70,0,3,15,6,40,70,False,,,,,
401752827,194,Ohio State,home,OHIO,195,37,9,6,50,3,25,28,False,,,,,
401752835,213,Penn State,home,VILL,222,52,6,5,25,4,29,46,False,,,,,
401752839,130,Michigan,home,CMU,2117,63,3,4,45,1,6,60,False,,,,,
401752846,130,Michigan,away,NEB,158,30,27,4,39,3,9,3,True,,,,,
401752852,194,Ohio State,away,WASH,264,24,6,5,60,6,49,18,False,,,,,
401752854,213,Penn State,home,ORE,2483,24,30,2,10,4,34,-6,True,,,,,
401752855,213,Penn State,away,UCLA,26,37,42,6,43,5,35,-5,True,,,,,
401752856,130,Michigan,home,WIS,275,24,10,1,10,5,35,14,False,,,,,
401752859,194,Ohio State,home,MINN,135,42,3,4,35,2,15,39,False,,,,,
401752865,194,Ohio State,away,ILL,356,34,16,7,59,4,19,18,False,,,,,
401752866,213,Penn State,home,NU,77,21,22,6,71,2,10,-1,True,,,,,
401752868,130,Michigan,away,USC,30,13,31,4,37,3,31,-18,False,,,,,
401752873,130,Michigan,home,WASH,264,24,7,5,35,4,23,17,False,,,,,
401752875,213,Penn State,away,IOWA,2294,24,25,2,15,3,20,-1,True,,,,,
401752877,194,Ohio State,away,WIS,275,34,0,5,30,2,10,34,False,,,,,
401752881,130,Michigan,away,MSU,127,31,20,6,61,12,105,11,False,,,,,
401752889,194,Ohio State,home,PSU,213,38,14,2,30,2,30,24,False,,,,,
401752889,213,Penn State,away,OSU,194,14,38,2,30,2,30,-24,False,,,,,
401752890,130,Michigan,home,PUR,2509,21,16,4,32,4,30,5,True,,,,,
401752893,213,Penn State,home,IU,84,24,27,5,37,5,21,-3,True,,,,,
401752897,194,Ohio State,away,PUR,2509,34,10,6,63,2,13,24,False,,,,,
401752900,194,Ohio State,home,UCLA,26,48,10,3,20,7,55,38,False,,,,,
401752903,213,Penn State,away,MSU,127,28,10,4,45,2,20,18,False,,,,,
401752905,130,Michigan,away,NU,77,24,22,4,24,7,55,2,True,,,,,
401752908,213,Penn State,home,NEB,158,37,10,5,65,6,58,27,False,,,,,
401752912,194,Ohio State,home,RUTG,164,42,9,5,60,4,37,33,False,,,,,
401752914,130,Michigan,away,MD,120,45,20,4,30,4,40,25,False,,,,,
401752920,213,Penn State,away,RUTG,164,40,36,7,54,6,42,4,True,PSU -12.5,12.5,55.5,,
401752921,130,Michigan,home,OSU,194,9,27,1,3,6,72,-18,False,OSU -10,10.0,42.5,,
401752921,194,Ohio State,away,MICH,130,27,9,6,72,1,3,18,False,OSU -10,10.0,42.5,,
401777353,194,Ohio State,home,IU,84,10,13,2,20,5,49,-3,True,OSU -3.5,-3.5,45.5,-180,150
401551768,194,Ohio State,home,MIZ,142,3,14,8,57,7,40,-11,False,,,,,
401551769,213,Penn State,home,MISS,145,25,38,6,50,5,26,-13,False,,,,,
401551786,130,Michigan,home,ALA,333,27,20,2,25,3,15,7,True,,,,,
401551786,333,Alabama,away,MICH,130,20,27,3,15,2,25,-7,True,,,,,
401551789,130,Michigan,home,WASH,264,34,13,5,45,5,30,21,False,,,,,
401677102,130,Michigan,home,ALA,333,19,13,3,35,3,35,6,True,,,,,
401677102,333,Alabama,away,MICH,130,13,19,3,35,3,35,-6,True,,,,,
401677177,194,Ohio State,home,TENN,2633,42,17,3,25,6,50,25,False,,,,,
401677178,213,Penn State,home,SMU,2567,38,10,6,65,7,61,28,False,,,,,
401677181,213,Penn State,away,BOIS,68,31,14,10,98,13,90,17,False,,,,,
401677183,194,Ohio State,away,ORE,2483,41,21,2,14,3,13,20,False,,,,,
401677189,213,Penn State,home,ND,87,24,27,5,44,4,30,-3,True,,,,,
401677189,87,Notre Dame,away,PSU,213,27,24,4,30,5,44,3,True,,,,,
401677191,194,Ohio State,away,TEX,251,28,14,9,75,5,54,14,False,,,,,
401677192,87,Notre Dame,home,OSU,194,23,34,3,30,6,58,-11,False,,,,,
401677192,194,Ohio State,away,ND,87,34,23,6,58,3,30,11,False,,,,,
401769070,194,Ohio State,home,MIA,2390,14,24,2,15,0,0,-10,False,OSU -7.5,-7.5,39.5,-325,260
401778317,228,Clemson,home,PSU,213,10,22,1,5,3,35,-12,False,CLEM -2.5,-2.5,47.5,-130,110
401778317,213,Penn State,away,CLEM,228,22,10,3,35,1,5,12,False,CLEM -2.5,-2.5,47.5,110,-130
401778330,130,Michigan,away,TEX,251,27,41,9,95,12,103,-14,False,TEX -4,-4.0,50.5,160,-192
400869180,130,Michigan,home,HAW,62,63,3,3,33,8,60,60,False,MICH -40.5,-40.5,,,
400869510,130,Michigan,home,UCF,2116,51,14,2,20,9,76,37,False,MICH -34.5,-34.5,,,
400869111,130,Michigan,home,COLO,38,45,28,5,41,7,46,17,False,MICH -20,-20.0,,,
400869658,130,Michigan,home,PSU,213,49,10,7,80,2,13,39,False,MICH -15.5,-15.5,,,
400869658,213,Penn State,away,MICH,130,10,49,2,13,7,80,-39,False,MICH -15.5,-15.5,,,
400869664,130,Michigan,home,WIS,275,14,7,6,45,3,30,7,True,MICH -10,-10.0,,,
400869636,130,Michigan,away,RUTG,164,78,0,3,25,7,41,78,False,MICH -26.5,26.5,,,
400869676,130,Michigan,home,ILL,356,41,8,5,41,5,45,33,False,MICH -28,-28.0,,,
400869681,130,Michigan,away,MSU,127,32,23,5,62,7,57,9,False,MICH -21,21.0,,,
400869685,130,Michigan,home,MD,120,59,3,6,62,6,46,56,False,MICH -26.5,-26.5,,,
400869690,130,Michigan,away,IOWA,2294,13,14,5,48,3,24,-1,True,MICH -18.5,18.5,,,
400869695,130,Michigan,home,IND,84,20,10,5,40,4,35,10,False,MICH -28,-28.0,,,
400869650,194,Ohio State,home,MICH,130,30,27,2,6,7,59,3,True,OSU -7,-7.0,,,
400869650,130,Michigan,away,OSU,194,27,30,7,59,2,6,-3,True,OSU -7,-7.0,,,
400876105,130,Michigan,away,FSU,52,32,33,4,37,7,65,-1,True,MICH -6.5,6.5,,,
400933830,130,Michigan,away,FLA,57,33,17,7,55,5,45,16,False,MICH -4.5,4.5,45.5,-214,180
400935243,130,Michigan,home,CIN,2132,36,14,7,68,4,30,22,False,MICH -32.5,-32.5,50.5,-1401,800
400935352,130,Michigan,home,AFA,2005,29,13,7,72,3,29,16,False,MICH -23,-23.0,53.0,-2431,1233
400935364,130,Michigan,away,PUR,2509,28,10,7,57,8,82,18,False,MICH -13,13.0,51.0,-484,381
400935372,130,Michigan,home,MSU,127,10,14,7,53,11,81,-4,True,MICH -12.5,-12.5,40.0,-506,393
400935379,130,Michigan,away,IND,84,27,20,16,141,5,55,7,True,MICH -7,7.0,44.0,-289,239
400935386,213,Penn State,home,MICH,130,42,13,1,10,6,59,29,False,PSU -7.5,-7.5,42.5,-297,245
400935386,130,Michigan,away,PSU,213,13,42,6,59,1,10,-29,False,PSU -7.5,-7.5,42.5,245,-297
400935393,130,Michigan,home,RUTG,164,35,14,3,25,3,20,21,False,MICH -22.5,-22.5,43.5,-4029,1575
400935398,130,Michigan,home,MINN,135,33,10,9,85,3,10,23,False,MICH -16,-16.0,39.5,-725,521
400935404,130,Michigan,away,MD,120,35,10,1,10,7,59,25,False,MICH -16.5,16.5,48.5,-762,548
400935416,130,Michigan,away,WIS,275,10,24,4,28,4,35,-14,False,WIS -6.5,-6.5,40.5,213,-255
400935420,130,Michigan,home,OSU,194,20,31,6,50,9,75,-11,False,OSU -12.5,12.5,49.0,373,-469
400935420,194,Ohio State,away,MICH,130,31,20,9,75,6,50,11,False,OSU -12.5,12.5,49.0,-469,373
400953410,130,Michigan,away,SC,2579,19,26,6,40,7,68,-7,True,MICH -9,9.0,42.5,-350,290
401012888,87,Notre Dame,home,MICH,130,24,17,4,40,7,52,7,True,MICH -3,3.0,46.5,117,-120
401012888,130,Michigan,away,ND,87,17,24,7,52,4,40,-7,True,MICH -3,3.0,46.5,-120,117
401012889,130,Michigan,home,WMU,2711,49,3,7,55,4,30,46,False,MICH -28,-28.0,55.0,,
401012890,130,Michigan,home,SMU,2567,45,20,13,137,6,60,25,False,MICH -37,-37.0,55.0,,
401012891,130,Michigan,home,NEB,158,56,10,8,77,10,79,46,False,MICH -18,-18.0,52.0,-1047,669
401012892,130,Michigan,away,NW,77,20,17,11,100,2,25,3,True,MICH -14.5,14.5,47.0,-695,481
401012876,130,Michigan,home,MD,120,42,21,6,52,12,107,21,False,MICH -17.5,-17.5,44.0,-1134,680
401012893,130,Michigan,home,WIS,275,38,13,1,15,3,30,25,False,MICH -10,-10.0,47.5,-416,318
401012884,130,Michigan,away,MSU,127,21,7,9,99,4,40,14,False,MICH -7.5,7.5,39.0,-313,252
401012894,130,Michigan,home,PSU,213,42,7,9,80,4,35,35,False,MICH -13,-13.0,49.5,-460,369
401012894,213,Penn State,away,MICH,130,7,42,4,35,9,80,-35,False,MICH -13,-13.0,49.5,369,-460
401012848,130,Michigan,away,RUTG,164,42,7,2,20,3,30,35,False,MICH -37.5,37.5,45.0,,
401012860,130,Michigan,home,IND,84,31,20,4,45,7,62,11,False,MICH -28,-28.0,53.5,,
401012895,194,Ohio State,home,MICH,130,62,39,12,150,7,72,23,False,,,,168,-196
401012895,130,Michigan,away,OSU,194,39,62,7,72,12,150,-23,False,,,,-196,168
401032076,130,Michigan,home,FLA,57,15,41,4,22,5,40,-26,False,MICH -6,-6.0,50.5,-241,197
401112222,130,Michigan,home,MTSU,2393,40,21,8,55,8,54,19,False,MICH -36,-36.0,56.0,,
401112223,130,Michigan,home,ARMY,349,24,21,9,58,8,78,3,True,MICH -22,-22.0,47.5,-620,740
401112224,130,Michigan,away,WIS,275,14,35,3,45,9,69,-21,False,WIS -3,-3.0,45.0,220,-210
401112225,130,Michigan,home,RUTG,164,52,0,6,35,9,70,52,False,MICH -27.5,-27.5,48.5,-5100,1350
401112194,130,Michigan,home,IOWA,2294,10,3,4,35,8,60,7,True,MICH -4,-4.0,48.5,-250,310
401112150,130,Michigan,away,ILL,356,42,25,7,54,10,95,17,False,MICH -24,24.0,49.0,-2850,1150
401112226,213,Penn State,home,MICH,130,28,21,5,58,8,48,7,True,PSU -7.5,-7.5,47.5,-266,243
401112226,130,Michigan,away,PSU,213,21,28,8,48,5,58,-7,True,PSU -7.5,-7.5,47.5,243,-266
401112227,130,Michigan,home,ND,87,45,14,4,50,7,62,31,False,MICH -1,-1.0,46.5,-125,103
401112227,87,Notre Dame,away,MICH,130,14,45,7,62,4,50,-31,False,MICH -1,-1.0,46.5,103,-125
401112208,130,Michigan,away,MD,120,38,7,4,30,5,34,31,False,MICH -21.5,21.5,57.5,-1961,931
401112219,130,Michigan,home,MSU,127,44,10,9,91,7,93,34,False,MICH -13.5,-13.5,43.0,-642,445
401112167,130,Michigan,away,IND,84,39,14,6,49,8,86,25,False,MICH -9.5,9.5,53.5,-393,295
401112228,130,Michigan,home,OSU,194,27,56,5,38,7,66,-29,False,OSU -9,9.0,53.0,261,-340
401112228,194,Ohio State,away,MICH,130,56,27,7,66,5,38,29,False,OSU -9,9.0,53.0,-340,261
401135286,333,Alabama,home,MICH,130,35,16,5,25,7,61,19,False,ALA -7.5,-7.5,60.0,-302,233
401135286,130,Michigan,away,ALA,333,16,35,7,61,5,25,-19,False,ALA -7.5,-7.5,60.0,233,-302
401247294,130,Michigan,away,MINN,135,49,24,7,80,5,39,25,False,MICH -3,3.0,53.5,-151,125
401247305,130,Michigan,home,MSU,127,24,27,10,86,5,65,-3,True,MICH -21.5,-21.5,51.5,-1927,953
401247309,130,Michigan,away,IU,84,21,38,8,89,4,50,-17,False,MICH -4,4.0,55.0,-185,155
401247319,130,Michigan,home,WISC,275,11,49,4,40,1,5,-38,False,WIS -7,7.0,51.5,208,-262
401247324,130,Michigan,away,RUTG,164,48,42,5,40,12,99,6,True,MICH -12,12.0,52.0,-469,341
401247333,130,Michigan,home,PSU,213,17,27,1,10,5,30,-10,False,MICH -1,-1.0,56.5,-115,-107
401247333,213,Penn State,away,MICH,130,27,17,5,30,1,10,10,False,MICH -1,-1.0,56.5,-107,-115
401282772,130,Michigan,home,WMU,2711,47,14,5,48,3,30,33,False,MICH -16.5,-16.5,65.5,-866,566
401282773,130,Michigan,home,WASH,264,31,10,6,60,6,59,21,False,MICH -6.5,-6.5,47.5,-251,200
401282774,130,Michigan,home,NIU,2459,63,10,5,45,6,57,53,False,MICH -27.5,-27.5,55.0,-5228,1625
401282775,130,Michigan,home,RUTG,164,20,13,6,59,7,42,7,True,MICH -20.5,-20.5,50.0,-1305,700
401282776,130,Michigan,away,WISC,275,38,17,3,10,1,5,21,False,WIS -2.5,-2.5,43.5,103,-124
401282778,130,Michigan,away,NEB,158,32,29,6,55,6,47,3,True,MICH -2.5,2.5,50.0,-135,113
401282779,130,Michigan,home,NU,77,33,7,4,40,2,25,26,False,MICH -23.5,-23.5,51.0,-2459,1086
401282777,130,Michigan,away,MSU,127,33,37,8,59,7,75,-4,True,MICH -4,4.0,50.5,-197,163
401282727,130,Michigan,home,IU,84,29,7,5,35,3,30,22,False,MICH -20.5,-20.5,51.0,-1532,843
401282780,213,Penn State,home,MICH,130,17,21,4,29,4,20,-4,True,MICH -2.5,2.5,48.5,113,-135
401282780,130,Michigan,away,PSU,213,21,17,4,20,4,29,4,True,MICH -2.5,2.5,48.5,-135,113
401282770,130,Michigan,away,MD,120,59,18,6,50,8,59,41,False,MICH -15.5,15.5,57.5,-744,500
401282781,130,Michigan,home,OSU,194,42,27,2,20,10,66,15,False,OSU -6.5,6.5,64.5,214,-268
401282781,194,Ohio State,away,MICH,130,27,42,10,66,2,20,-15,False,OSU -6.5,6.5,64.5,-268,214
401331447,130,Michigan,away,IOWA,2294,42,3,4,50,5,55,39,False,MICH -12,12.0,44.0,-515,374
401331234,130,Michigan,home,UGA,61,11,34,4,30,5,70,-23,False,UGA -7.5,7.5,46.0,232,-293
401331234,61,Georgia,away,MICH,130,34,11,5,70,4,30,23,False,UGA -7.5,7.5,46.0,-293,232
401405067,130,Michigan,home,CSU,36,51,7,1,10,0,0,44,False,MICH -31,-31.0,60.5,-8805,1700
401405077,130,Michigan,home,HAW,62,56,10,3,35,1,10,46,False,MICH -52.5,-52.5,66.5,,
401404149,130,Michigan,home,CONN,41,59,0,4,24,5,45,59,False,MICH -47.5,-47.5,59.0,-10000,1700
401405097,130,Michigan,home,MD,120,34,27,1,15,1,5,7,True,MICH -17,-17.0,66.0,-887,574
401405100,130,Michigan,away,IOWA,2294,27,14,5,50,5,59,13,False,MICH -10.5,10.5,42.0,-414,321
401405108,130,Michigan,away,IU,84,31,10,10,85,4,50,21,False,MICH -23.5,23.5,58.0,-2543,1117
401405115,130,Michigan,home,PSU,213,41,17,9,61,5,55,24,False,MICH -7,-7.0,49.0,-272,216
401405115,213,Penn State,away,MICH,130,17,41,5,55,9,61,-24,False,MICH -7,-7.0,49.0,216,-272
401405125,130,Michigan,home,MSU,127,29,7,4,25,7,75,22,False,MICH -22.5,-22.5,55.0,-2291,1076
401405133,130,Michigan,away,RUTG,164,52,17,3,20,5,45,35,False,MICH -26.5,26.5,45.0,-10000,1800
401405137,130,Michigan,home,NEB,158,34,3,1,15,4,30,31,False,MICH -30.5,-30.5,49.5,-8000,1700
401405145,130,Michigan,home,ILL,356,19,17,4,25,4,40,2,True,MICH -17,-17.0,41.5,-991,626
401405153,194,Ohio State,home,MICH,130,23,45,9,91,5,30,-22,False,OSU -9,-9.0,56.0,-352,276
401405153,130,Michigan,away,OSU,194,45,23,5,30,9,91,22,False,OSU -9,-9.0,56.0,276,-352
401437031,130,Michigan,home,PUR,2509,43,22,3,25,5,38,21,False,MICH -16,-16.0,54.0,-822,550
401442016,130,Michigan,home,TCU,2628,45,51,5,28,7,85,-6,True,MICH -8,-8.0,56.0,-336,260
400869260,194,Ohio State,home,BGSU,189,77,10,9,66,5,45,67,False,OSU -27,-27.0,,,
400869516,194,Ohio State,home,TLSA,202,48,3,9,67,5,46,45,False,OSU -28.5,-28.5,,,
400869613,194,Ohio State,away,OKLA,201,45,24,11,75,4,28,21,False,OSU -2.5,2.5,,,
400869635,194,Ohio State,home,RUTG,164,58,0,6,64,4,21,58,False,OSU -37,-37.0,,,
400869643,194,Ohio State,home,IND,84,38,17,9,83,5,40,21,False,OSU -32,-32.0,,,
400869644,194,Ohio State,away,WIS,275,30,23,4,40,4,35,7,True,OSU -9.5,9.5,,,
400869645,213,Penn State,home,OSU,194,24,21,1,5,8,45,3,True,OSU -20,20.0,,,
400869645,194,Ohio State,away,PSU,213,21,24,8,45,1,5,-3,True,OSU -20,20.0,,,
400869646,194,Ohio State,home,NW,77,24,20,2,10,2,20,4,True,OSU -24,-24.0,,,
400869647,194,Ohio State,home,NEB,158,62,3,4,35,4,43,59,False,OSU -15.5,-15.5,,,
400869648,194,Ohio State,away,MD,120,62,3,6,55,7,74,59,False,OSU -28,28.0,,,
400869649,194,Ohio State,away,MSU,127,17,16,4,40,6,60,1,True,,,,,
400876108,228,Clemson,home,OSU,194,31,0,5,60,8,72,31,False,OSU -3,3.0,,,
400876108,194,Ohio State,away,CLEM,228,0,31,8,72,5,60,-31,False,OSU -3,3.0,,,
400935229,194,Ohio State,away,IND,84,49,21,5,50,5,33,28,False,OSU -21,21.0,56.5,-2081,1088
400934502,194,Ohio State,home,OKLA,201,16,31,9,87,3,26,-15,False,OSU -7.5,-7.5,64.5,-293,245
400934563,194,Ohio State,home,ARMY,349,38,7,5,55,2,22,31,False,OSU -31.5,-31.5,55.0,,
400935363,194,Ohio State,home,UNLV,2439,54,21,8,85,4,30,33,False,OSU -40,-40.0,67.5,,
400935369,194,Ohio State,away,RUTG,164,56,0,10,106,10,80,56,False,OSU -28.5,28.5,54.5,,
400935375,194,Ohio State,home,MD,120,62,14,8,85,6,66,48,False,OSU -30,-30.0,61.0,,
400935381,194,Ohio State,away,NEB,158,56,14,7,53,12,104,42,False,OSU -24,24.0,58.0,-2839,1277
400935394,194,Ohio State,home,PSU,213,39,38,10,79,9,73,1,True,OSU -7,-7.0,57.5,-257,215
400935394,213,Penn State,away,OSU,194,38,39,9,73,10,79,-1,True,OSU -7,-7.0,57.5,215,-257
400935397,194,Ohio State,away,IOWA,2294,24,55,9,95,5,34,-31,False,OSU -21,21.0,55.0,-1587,931
400935407,194,Ohio State,home,MSU,127,48,3,2,27,5,58,45,False,OSU -17.5,-17.5,56.5,-1011,681
400935414,194,Ohio State,home,ILL,356,52,14,7,68,7,55,38,False,OSU -41,-41.0,54.5,,
400955156,194,Ohio State,away,WIS,275,27,21,5,48,6,55,6,True,OSU -3.5,3.5,51.5,-171,148
400953404,194,Ohio State,home,USC,30,24,7,3,30,3,35,17,False,OSU -9.5,-9.5,65.5,-377,303
401012682,194,Ohio State,home,ORST,204,77,31,6,50,5,49,46,False,OSU -40,-40.0,63.5,,
401012821,194,Ohio State,home,RUTG,164,52,3,11,120,7,72,49,False,OSU -35.5,-35.5,58.5,,
401013074,194,Ohio State,away,TCU,2628,40,28,5,39,5,40,12,False,OSU -12.5,12.5,60.0,-525,412
401013346,194,Ohio State,home,TULN,2655,49,6,10,89,6,55,43,False,OSU -37.5,-37.5,67.0,,
401013347,213,Penn State,home,OSU,194,26,27,7,64,10,105,-1,True,OSU -3.5,3.5,69.5,149,-173
401013347,194,Ohio State,away,PSU,213,27,26,10,105,7,64,1,True,OSU -3.5,3.5,69.5,-173,149
401012855,194,Ohio State,home,IND,84,49,26,9,82,3,35,23,False,OSU -27,-27.0,64.5,-4444,1550
401013331,194,Ohio State,home,MINN,135,30,14,5,36,4,60,16,False,OSU -29.5,-29.5,62.0,-6993,2000
401013348,194,Ohio State,away,PUR,2509,20,49,10,86,7,95,-29,False,OSU -12.5,12.5,65.5,-484,367
401013341,194,Ohio State,home,NEB,158,36,31,6,46,5,44,5,True,OSU -17.5,-17.5,75.5,-1019,635
401012886,194,Ohio State,away,MSU,127,26,6,4,30,7,46,20,False,OSU -3.5,3.5,49.0,-176,152
401012878,194,Ohio State,away,MD,120,52,51,10,79,9,88,1,True,OSU -14,14.0,61.5,-579,428
401056702,194,Ohio State,home,NW,77,45,24,9,90,3,15,21,False,OSU -16.5,-16.5,63.5,-839,571
401032085,194,Ohio State,home,WASH,264,28,23,9,53,6,46,5,True,OSU -6.5,-6.5,58.0,-263,219
401112251,194,Ohio State,home,FAU,2226,45,21,7,62,5,35,24,False,OSU -28,-28.0,66.0,-4450,1400
401112252,194,Ohio State,home,CIN,2132,42,0,2,25,10,78,42,False,OSU -15,-15.0,52.5,-730,490
401112159,194,Ohio State,away,IND,84,51,10,5,45,5,54,41,False,OSU -17.5,17.5,60.0,-1200,730
401112253,194,Ohio State,home,M-OH,193,76,5,6,52,4,50,71,False,OSU -38.5,-38.5,57.0,,
401112241,194,Ohio State,away,NEB,158,48,7,2,25,6,57,41,False,OSU -17,17.0,65.5,-930,650
401112216,194,Ohio State,home,MSU,127,34,10,10,85,4,30,24,False,OSU -20,-20.0,50.5,-1625,949
